GEO_ID,COUNTY,TOTAL,TOTALurban,TOTALinsideurbanizedareas,TOTALurbanclusters,TOTALrural,STATE
47059,Greene,68831,23957,0,23957,44874,Tennessee
13133,Greene,15994,2759,0,2759,13235,Georgia
26043,Dickinson,26168,17594,0,17594,8574,Michigan
18097,Marion,903393,897971,897971,0,5422,Indiana
39041,Delaware,174214,140573,140573,0,33641,Ohio
30053,Lincoln,19687,3978,0,3978,15709,Montana
41063,Wallowa,7008,0,0,0,7008,Oregon
51169,Scott,23177,4143,4143,0,19034,Virginia
42109,Snyder,39702,13173,0,13173,26529,Pennsylvania
48331,Milam,24757,10848,0,10848,13909,Texas
48375,Potter,121073,110181,110181,0,10892,Texas
54109,Wyoming,23796,2645,0,2645,21151,WestVirginia
54069,Ohio,44443,34180,34180,0,10263,WestVirginia
1015,Calhoun,118572,78617,74951,3666,39955,Alabama
48197,Hardeman,4139,0,0,0,4139,Texas
55009,Brown,248007,212060,206388,5672,35947,Wisconsin
49043,Summit,36324,22085,0,22085,14239,Utah
51117,Mecklenburg,32727,7262,0,7262,25465,Virginia
18137,Ripley,28818,4829,0,4829,23989,Indiana
41051,Multnomah,735334,725464,725288,176,9870,Oregon
29075,Gentry,6738,0,0,0,6738,Missouri
5005,Baxter,41513,14180,0,14180,27333,Arkansas
53039,Klickitat,20318,8084,0,8084,12234,Washington
72123,Salinas Municipio,31078,26822,7881,18941,4256,PuertoRico
20041,Dickinson,19754,7054,0,7054,12700,Kansas
29163,Pike,18516,8447,0,8447,10069,Missouri
19007,Appanoose,12887,5380,0,5380,7507,Iowa
6065,Riverside,2189641,2088429,2022683,65746,101212,California
19141,O'Brien,14398,4856,0,4856,9542,Iowa
39097,Madison,43435,22375,142,22233,21060,Ohio
37083,Halifax,54691,24772,0,24772,29919,NorthCarolina
27115,Pine,29750,3183,0,3183,26567,Minnesota
45045,Greenville,451225,394345,394205,140,56880,SouthCarolina
19107,Keokuk,10511,0,0,0,10511,Iowa
48119,Delta,5231,0,0,0,5231,Texas
38039,Griggs,2420,0,0,0,2420,NorthDakota
20123,Mitchell,6373,3295,0,3295,3078,Kansas
2060,Bristol Bay Borough,997,0,0,0,997,Alaska
48359,Oldham,2052,0,0,0,2052,Texas
42021,Cambria,143679,97693,61494,36199,45986,Pennsylvania
12011,Broward,1748066,1747770,1747770,0,296,Florida
37173,Swain,13981,0,0,0,13981,NorthCarolina
39089,Licking,166492,107341,102818,4523,59151,Ohio
27029,Clearwater,8695,0,0,0,8695,Minnesota
28043,Grenada,21906,10481,0,10481,11425,Mississippi
13065,Clinch,6798,2690,0,2690,4108,Georgia
51097,King and Queen,6945,0,0,0,6945,Virginia
28077,Lawrence,12929,0,0,0,12929,Mississippi
51600,Fairfax city,22565,22565,22565,0,0,Virginia
29103,Knox,4131,0,0,0,4131,Missouri
17081,Jefferson,38827,16008,0,16008,22819,Illinois
56033,Sheridan,29116,18786,0,18786,10330,Wyoming
45075,Orangeburg,92501,33506,0,33506,58995,SouthCarolina
13137,Habersham,43041,17749,0,17749,25292,Georgia
53061,Snohomish,713335,636156,615756,20400,77179,Washington
48347,Nacogdoches,64524,34546,0,34546,29978,Texas
13209,Montgomery,9123,118,0,118,9005,Georgia
31029,Chase,3966,0,0,0,3966,Nebraska
8079,Mineral,712,0,0,0,712,Colorado
48075,Childress,7041,4707,0,4707,2334,Texas
29123,Madison,12226,4217,0,4217,8009,Missouri
54015,Clay,9386,0,0,0,9386,WestVirginia
18125,Pike,12845,0,0,0,12845,Indiana
39091,Logan,45858,19758,0,19758,26100,Ohio
56003,Big Horn,11668,0,0,0,11668,Wyoming
22027,Claiborne Parish,17195,3034,0,3034,14161,Louisiana
48285,Lavaca,19263,3599,0,3599,15664,Texas
6049,Modoc,9686,2910,0,2910,6776,California
29027,Callaway,44332,16834,4637,12197,27498,Missouri
18145,Shelby,44436,21308,513,20795,23128,Indiana
53053,Pierce,795225,742814,737886,4928,52411,Washington
5007,Benton,221339,165650,147000,18650,55689,Arkansas
27137,St. Louis,200226,125913,93333,32580,74313,Minnesota
8023,Costilla,3524,0,0,0,3524,Colorado
42071,Lancaster,519445,409026,401726,7300,110419,Pennsylvania
22057,Lafourche Parish,96318,72993,51556,21437,23325,Louisiana
21051,Clay,21730,4657,0,4657,17073,Kentucky
42083,McKean,43450,15843,0,15843,27607,Pennsylvania
72049,Culebra Municipio,1818,0,0,0,1818,PuertoRico
13297,Walton,83768,48034,27958,20076,35734,Georgia
47015,Cannon,13801,2604,0,2604,11197,Tennessee
36099,Seneca,35251,14574,0,14574,20677,NewYork
6097,Sonoma,483878,424102,372309,51793,59776,California
48049,Brown,38106,22711,0,22711,15395,Texas
38071,Ramsey,11451,7444,0,7444,4007,NorthDakota
48177,Gonzales,19807,6877,0,6877,12930,Texas
38031,Foster,3343,0,0,0,3343,NorthDakota
30095,Stillwater,9117,0,0,0,9117,Montana
13049,Charlton,12171,5961,0,5961,6210,Georgia
36023,Cortland,49336,27493,0,27493,21843,NewYork
72097,Mayag?ez Municipio,89080,85465,85465,0,3615,PuertoRico
12031,Duval,864263,839100,839100,0,25163,Florida
5123,St. Francis,28258,13690,0,13690,14568,Arkansas
30049,Lewis and Clark,63395,45055,0,45055,18340,Montana
19021,Buena Vista,20260,11364,0,11364,8896,Iowa
48229,Hudspeth,3476,0,0,0,3476,Texas
21145,McCracken,65565,47322,0,47322,18243,Kentucky
21039,Carlisle,5104,0,0,0,5104,Kentucky
29039,Cedar,13982,3454,0,3454,10528,Missouri
48029,Bexar,1714773,1636938,1634008,2930,77835,Texas
22083,Richland Parish,20725,7037,0,7037,13688,Louisiana
26045,Eaton,107759,66841,48751,18090,40918,Michigan
42015,Bradford,62622,17425,0,17425,45197,Pennsylvania
27173,Yellow Medicine,10438,2002,0,2002,8436,Minnesota
35021,Harding,695,0,0,0,695,NewMexico
13317,Wilkes,10593,3457,0,3457,7136,Georgia
19001,Adair,7682,0,0,0,7682,Iowa
13187,Lumpkin,29966,4812,0,4812,25154,Georgia
40113,Osage,47472,19239,6008,13231,28233,Oklahoma
51083,Halifax,36241,8306,0,8306,27935,Virginia
22121,West Baton Rouge Parish,23788,16542,16542,0,7246,Louisiana
36051,Livingston,65393,29654,0,29654,35739,NewYork
36101,Steuben,98990,39229,631,38598,59761,NewYork
40055,Greer,6239,2954,0,2954,3285,Oklahoma
48257,Kaufman,103350,52897,2534,50363,50453,Texas
39161,Van Wert,28744,14163,0,14163,14581,Ohio
26161,Washtenaw,344791,288085,277404,10681,56706,Michigan
28089,Madison,95203,68564,53243,15321,26639,Mississippi
47011,Bradley,98963,66333,66333,0,32630,Tennessee
20085,Jackson,13462,3245,0,3245,10217,Kansas
18107,Montgomery,38124,18012,0,18012,20112,Indiana
21183,Ohio,23842,6321,0,6321,17521,Kentucky
46073,Jerauld,2071,0,0,0,2071,SouthDakota
26073,Isabella,70311,37554,0,37554,32757,Michigan
40047,Garfield,60580,47609,0,47609,12971,Oklahoma
54083,Randolph,29405,11061,0,11061,18344,WestVirginia
13015,Bartow,100157,64874,60114,4760,35283,Georgia
29175,Randolph,25414,13933,0,13933,11481,Missouri
50027,Windsor,56670,13834,0,13834,42836,Vermont
27041,Douglas,36009,16983,0,16983,19026,Minnesota
6013,Contra Costa,1049025,1040709,1026665,14044,8316,California
5107,Phillips,21757,11321,0,11321,10436,Arkansas
40067,Jefferson,6472,0,0,0,6472,Oklahoma
12123,Taylor,22570,6933,0,6933,15637,Florida
19095,Iowa,16355,2914,0,2914,13441,Iowa
26125,Oakland,1202362,1144809,1133560,11249,57553,Michigan
17147,Piatt,16729,5410,0,5410,11319,Illinois
28095,Monroe,36989,11232,0,11232,25757,Mississippi
29065,Dent,15657,4921,0,4921,10736,Missouri
6087,Santa Cruz,262382,230793,230793,0,31589,California
27009,Benton,38451,23066,23066,0,15385,Minnesota
31127,Nemaha,7248,3474,0,3474,3774,Nebraska
37179,Union,201292,146361,146361,0,54931,NorthCarolina
18181,White,24643,7894,0,7894,16749,Indiana
39125,Paulding,19614,3550,0,3550,16064,Ohio
48497,Wise,59127,16492,0,16492,42635,Texas
27155,Traverse,3558,0,0,0,3558,Minnesota
18017,Cass,38966,21561,0,21561,17405,Indiana
48211,Hemphill,3807,2781,0,2781,1026,Texas
20179,Sheridan,2556,0,0,0,2556,Kansas
20027,Clay,8535,4307,0,4307,4228,Kansas
39069,Henry,28215,8724,0,8724,19491,Ohio
23023,Sagadahoc,35293,13526,0,13526,21767,Maine
40005,Atoka,14182,0,0,0,14182,Oklahoma
72115,Quebradillas Municipio,25919,23962,23962,0,1957,PuertoRico
72113,Ponce Municipio,166327,159000,158825,175,7327,PuertoRico
51093,Isle of Wight,35270,15030,4287,10743,20240,Virginia
72083,Las Mar?as Municipio,9881,3329,3329,0,6552,PuertoRico
48381,Randall,120725,103370,86470,16900,17355,Texas
41041,Lincoln,46034,28730,0,28730,17304,Oregon
72029,Can?vanas Municipio,47648,46563,46563,0,1085,PuertoRico
72147,Vieques Municipio,9301,8230,0,8230,1071,PuertoRico
22063,Livingston Parish,128026,75386,75386,0,52640,Louisiana
54051,Marshall,33107,16887,16887,0,16220,WestVirginia
5117,Prairie,8715,0,0,0,8715,Arkansas
48265,Kerr,49625,29228,0,29228,20397,Texas
54017,Doddridge,8202,0,0,0,8202,WestVirginia
39023,Clark,138333,105679,105679,0,32654,Ohio
12001,Alachua,247336,194917,187781,7136,52419,Florida
44001,Bristol,49875,49305,49305,0,570,RhodeIsland
26095,Luce,6631,3225,0,3225,3406,Michigan
53001,Adams,18728,11207,0,11207,7521,Washington
42081,Lycoming,116111,73990,56142,17848,42121,Pennsylvania
31073,Gosper,2044,0,0,0,2044,Nebraska
39061,Hamilton,802374,784466,771847,12619,17908,Ohio
21189,Owsley,4755,0,0,0,4755,Kentucky
31049,Deuel,1941,0,0,0,1941,Nebraska
72031,Carolina Municipio,176762,176472,176472,0,290,PuertoRico
35009,Curry,48376,41570,0,41570,6806,NewMexico
35011,De Baca,2022,0,0,0,2022,NewMexico
48411,San Saba,6131,3105,0,3105,3026,Texas
13109,Evans,11000,4259,0,4259,6741,Georgia
22087,St. Bernard Parish,35897,34370,34370,0,1527,Louisiana
48473,Waller,43205,16573,918,15655,26632,Texas
28053,Humphreys,9375,4702,0,4702,4673,Mississippi
37021,Buncombe,238318,180932,180932,0,57386,NorthCarolina
37097,Iredell,159437,98991,98991,0,60446,NorthCarolina
40039,Custer,27469,19139,0,19139,8330,Oklahoma
55091,Pepin,7469,0,0,0,7469,Wisconsin
31151,Saline,14200,6948,0,6948,7252,Nebraska
20163,Rooks,5181,0,0,0,5181,Kansas
22111,Union Parish,22721,3883,0,3883,18838,Louisiana
40081,Lincoln,34273,2704,0,2704,31569,Oklahoma
29063,DeKalb,12892,4847,0,4847,8045,Missouri
56029,Park,28205,15727,0,15727,12478,Wyoming
48427,Starr,60968,46515,0,46515,14453,Texas
56025,Natrona,75450,64548,64548,0,10902,Wyoming
26061,Houghton,36628,22777,0,22777,13851,Michigan
54107,Wood,86956,63674,59643,4031,23282,WestVirginia
18069,Huntington,37124,18207,0,18207,18917,Indiana
30051,Liberty,2339,0,0,0,2339,Montana
31159,Seward,16750,6636,0,6636,10114,Nebraska
12085,Martin,146318,133915,127412,6503,12403,Florida
35003,Catron,3725,0,0,0,3725,NewMexico
46105,Perkins,2982,0,0,0,2982,SouthDakota
50003,Bennington,37125,13175,0,13175,23950,Vermont
16067,Minidoka,20069,11194,0,11194,8875,Idaho
21201,Robertson,2282,0,0,0,2282,Kentucky
55121,Trempealeau,28816,2993,0,2993,25823,Wisconsin
27131,Rice,64142,47507,0,47507,16635,Minnesota
72019,Barranquitas Municipio,30318,29352,29352,0,966,PuertoRico
46053,Gregory,4271,0,0,0,4271,SouthDakota
6083,Santa Barbara,423895,402626,377637,24989,21269,California
42041,Cumberland,235406,183198,165909,17289,52208,Pennsylvania
25007,Dukes,16535,10082,0,10082,6453,Massachusetts
31131,Otoe,15740,7066,0,7066,8674,Nebraska
18099,Marshall,47051,17246,0,17246,29805,Indiana
48489,Willacy,22134,14481,0,14481,7653,Texas
41017,Deschutes,157733,114130,83794,30336,43603,Oregon
38025,Dunn,3536,0,0,0,3536,NorthDakota
31161,Sheridan,5469,0,0,0,5469,Nebraska
8021,Conejos,8256,0,0,0,8256,Colorado
16005,Bannock,82839,69809,69809,0,13030,Idaho
26085,Lake,11539,0,0,0,11539,Michigan
12019,Clay,190865,162295,157054,5241,28570,Florida
48201,Harris,4092459,4042806,4042806,0,49653,Texas
28139,Tippah,22232,3592,0,3592,18640,Mississippi
8101,Pueblo,159063,136550,136550,0,22513,Colorado
13031,Bulloch,70217,36314,0,36314,33903,Georgia
1105,Perry,10591,0,0,0,10591,Alabama
35029,Luna,25095,14903,0,14903,10192,NewMexico
48311,McMullen,707,0,0,0,707,Texas
48067,Cass,30464,7917,0,7917,22547,Texas
54071,Pendleton,7695,0,0,0,7695,WestVirginia
38045,LaMoure,4139,0,0,0,4139,NorthDakota
72065,Hatillo Municipio,41953,37407,37407,0,4546,PuertoRico
36117,Wayne,93772,36855,12166,24689,56917,NewYork
56017,Hot Springs,4812,3297,0,3297,1515,Wyoming
39081,Jefferson,69709,42535,42535,0,27174,Ohio
21211,Shelby,42074,22296,1675,20621,19778,Kentucky
51101,King William,15935,2675,0,2675,13260,Virginia
13145,Harris,32024,1062,166,896,30962,Georgia
39109,Miami,102506,70936,47105,23831,31570,Ohio
41071,Yamhill,99193,76772,0,76772,22421,Oregon
29087,Holt,4912,0,0,0,4912,Missouri
22109,Terrebonne Parish,111860,88785,88785,0,23075,Louisiana
16037,Custer,4368,0,0,0,4368,Idaho
18149,Starke,23363,4116,0,4116,19247,Indiana
40093,Major,7527,0,0,0,7527,Oklahoma
27113,Pennington,13930,8883,0,8883,5047,Minnesota
5111,Poinsett,24583,7095,0,7095,17488,Arkansas
72027,Camuy Municipio,35159,30415,30415,0,4744,PuertoRico
2185,North Slope Borough,9430,3835,0,3835,5595,Alaska
20209,Wyandotte,157505,147956,147956,0,9549,Kansas
34027,Morris,492276,458952,448928,10024,33324,NewJersey
13225,Peach,27695,17109,6504,10605,10586,Georgia
72107,Orocovis Municipio,23423,15016,15016,0,8407,PuertoRico
21077,Gallatin,8589,0,0,0,8589,Kentucky
19145,Page,15932,10618,0,10618,5314,Iowa
41057,Tillamook,25250,7675,0,7675,17575,Oregon
31041,Custer,10939,3537,0,3537,7402,Nebraska
12099,Palm Beach,1320134,1306371,1263360,43011,13763,Florida
40097,Mayes,41259,9325,0,9325,31934,Oklahoma
40049,Garvin,27576,8631,0,8631,18945,Oklahoma
21001,Adair,18656,4579,0,4579,14077,Kentucky
27057,Hubbard,20428,3398,0,3398,17030,Minnesota
19155,Pottawattamie,93158,68546,68546,0,24612,Iowa
20033,Comanche,1891,0,0,0,1891,Kansas
39019,Carroll,28836,8376,0,8376,20460,Ohio
45039,Fairfield,23956,5195,54,5141,18761,SouthCarolina
72099,Moca Municipio,40109,35072,35072,0,5037,PuertoRico
1019,Cherokee,25989,3707,0,3707,22282,Alabama
19081,Hancock,11341,3400,0,3400,7941,Iowa
20189,Stevens,5724,3936,0,3936,1788,Kansas
42127,Wayne,52822,6289,440,5849,46533,Pennsylvania
28017,Chickasaw,17392,2557,0,2557,14835,Mississippi
5061,Howard,13789,4479,0,4479,9310,Arkansas
36007,Broome,200600,148330,148330,0,52270,NewYork
48471,Walker,67861,36928,0,36928,30933,Texas
26063,Huron,33118,3490,0,3490,29628,Michigan
28131,Stone,17786,3768,0,3768,14018,Mississippi
37017,Bladen,35190,3085,0,3085,32105,NorthCarolina
37155,Robeson,134168,50161,505,49656,84007,NorthCarolina
21131,Leslie,11310,0,0,0,11310,Kentucky
42063,Indiana,88880,35490,0,35490,53390,Pennsylvania
51678,Lexington city,7042,7042,0,7042,0,Virginia
24031,Montgomery,971777,948612,943992,4620,23165,Maryland
40021,Cherokee,46987,18772,0,18772,28215,Oklahoma
55067,Langlade,19977,8158,0,8158,11819,Wisconsin
13009,Baldwin,45720,29654,0,29654,16066,Georgia
8077,Mesa,146723,128124,128124,0,18599,Colorado
5113,Polk,20662,5499,0,5499,15163,Arkansas
5057,Hempstead,22609,10000,0,10000,12609,Arkansas
42103,Pike,57369,16774,0,16774,40595,Pennsylvania
41035,Klamath,66380,41434,0,41434,24946,Oregon
21055,Crittenden,9315,2718,0,2718,6597,Kentucky
72017,Barceloneta Municipio,24816,24308,24308,0,508,PuertoRico
51620,Franklin city,8582,8303,0,8303,279,Virginia
21049,Clark,35613,25831,0,25831,9782,Kentucky
26065,Ingham,280895,243799,237482,6317,37096,Michigan
1053,Escambia,38319,13982,0,13982,24337,Alabama
19177,Van Buren,7570,0,0,0,7570,Iowa
48203,Harrison,65631,28842,3205,25637,36789,Texas
48419,Shelby,25448,5234,0,5234,20214,Texas
26107,Mecosta,42798,14241,0,14241,28557,Michigan
35049,Santa Fe,144170,107896,89284,18612,36274,NewMexico
24009,Calvert,88737,54387,18531,35856,34350,Maryland
1103,Morgan,119490,73370,70364,3006,46120,Alabama
9005,Litchfield,189927,111205,65861,45344,78722,Connecticut
47185,White,25841,5640,0,5640,20201,Tennessee
18009,Blackford,12766,6305,0,6305,6461,Indiana
40027,Cleveland,255755,212574,210515,2059,43181,Oklahoma
17139,Moultrie,14846,4567,0,4567,10279,Illinois
53045,Mason,60699,22036,0,22036,38663,Washington
27133,Rock,9687,4620,0,4620,5067,Minnesota
16059,Lemhi,7936,3084,0,3084,4852,Idaho
18077,Jefferson,32428,17804,0,17804,14624,Indiana
48161,Freestone,19816,6643,0,6643,13173,Texas
36061,New York,1585873,1585873,1585873,0,0,NewYork
48341,Moore,21904,18221,0,18221,3683,Texas
49003,Box Elder,49975,34433,24543,9890,15542,Utah
29043,Christian,77422,42740,42740,0,34682,Missouri
47045,Dyer,38335,21903,0,21903,16432,Tennessee
37189,Watauga,51079,22763,0,22763,28316,NorthCarolina
48371,Pecos,15507,9339,0,9339,6168,Texas
17135,Montgomery,30104,17574,0,17574,12530,Illinois
20045,Douglas,110826,98621,88053,10568,12205,Kansas
22011,Beauregard Parish,35654,11946,0,11946,23708,Louisiana
21207,Russell,17565,0,0,0,17565,Kentucky
51680,Lynchburg city,75568,73534,73534,0,2034,Virginia
49037,San Juan,14746,3264,0,3264,11482,Utah
17073,Henry,50486,25104,5716,19388,25382,Illinois
22055,Lafayette Parish,221578,203146,203146,0,18432,Louisiana
28129,Smith,16491,0,0,0,16491,Mississippi
49035,Salt Lake,1029655,1020354,1020354,0,9301,Utah
42113,Sullivan,6428,0,0,0,6428,Pennsylvania
8107,Routt,23509,12888,0,12888,10621,Colorado
48309,McLennan,234906,180051,172378,7673,54855,Texas
50007,Chittenden,156545,115865,108740,7125,40680,Vermont
17043,DuPage,916924,916488,916488,0,436,Illinois
31057,Dundy,2008,0,0,0,2008,Nebraska
16081,Teton,10170,0,0,0,10170,Idaho
48073,Cherokee,50845,18788,9,18779,32057,Texas
48315,Marion,10546,0,0,0,10546,Texas
25009,Essex,743159,711619,711619,0,31540,Massachusetts
1065,Hale,15760,1707,0,1707,14053,Alabama
2180,Nome Census Area,9492,3222,0,3222,6270,Alaska
38001,Adams,2343,0,0,0,2343,NorthDakota
47125,Montgomery,172331,138309,138309,0,34022,Tennessee
13283,Treutlen,6885,2832,0,2832,4053,Georgia
28057,Itawamba,23401,3217,0,3217,20184,Mississippi
17037,DeKalb,105160,83807,75753,8054,21353,Illinois
28151,Washington,51137,42176,0,42176,8961,Mississippi
21075,Fulton,6813,2423,0,2423,4390,Kentucky
46065,Hughes,17022,12720,0,12720,4302,SouthDakota
30105,Valley,7369,3301,0,3301,4068,Montana
19013,Black Hawk,131090,113418,113418,0,17672,Iowa
37139,Pasquotank,40661,23860,0,23860,16801,NorthCarolina
46029,Codington,27227,21111,0,21111,6116,SouthDakota
31183,Wheeler,818,0,0,0,818,Nebraska
38027,Eddy,2385,0,0,0,2385,NorthDakota
72135,Toa Alta Municipio,74066,74066,74066,0,0,PuertoRico
12133,Washington,24896,3846,0,3846,21050,Florida
56015,Goshen,13249,7155,0,7155,6094,Wyoming
45057,Lancaster,76652,38361,14382,23979,38291,SouthCarolina
72043,Coamo Municipio,40512,32869,1482,31387,7643,PuertoRico
29011,Barton,12402,4470,0,4470,7932,Missouri
27109,Olmsted,144248,120313,107677,12636,23935,Minnesota
35017,Grant,29514,17014,0,17014,12500,NewMexico
27011,Big Stone,5269,0,0,0,5269,Minnesota
55089,Ozaukee,86395,64894,64894,0,21501,Wisconsin
13001,Appling,18236,5208,0,5208,13028,Georgia
47175,Van Buren,5548,0,0,0,5548,Tennessee
5133,Sevier,17058,6209,0,6209,10849,Arkansas
6063,Plumas,20007,5197,0,5197,14810,California
48057,Calhoun,21381,11817,0,11817,9564,Texas
23005,Cumberland,281674,179994,164361,15633,101680,Maine
48115,Dawson,13833,11579,0,11579,2254,Texas
12003,Baker,27115,10984,0,10984,16131,Florida
29510,St. Louis city,319294,319293,319293,0,1,Missouri
17107,Logan,30305,18224,0,18224,12081,Illinois
28081,Lee,82910,45298,0,45298,37612,Mississippi
36027,Dutchess,297488,221928,212235,9693,75560,NewYork
45033,Dillon,32062,9777,0,9777,22285,SouthCarolina
19069,Franklin,10680,4246,0,4246,6434,Iowa
17053,Ford,14081,8198,0,8198,5883,Illinois
13005,Bacon,11096,3408,0,3408,7688,Georgia
18085,Kosciusko,77358,41311,0,41311,36047,Indiana
9015,Windham,118428,59497,32928,26569,58931,Connecticut
5055,Greene,42090,24620,0,24620,17470,Arkansas
19047,Crawford,17096,8240,0,8240,8856,Iowa
26099,Macomb,840978,817386,811250,6136,23592,Michigan
20069,Gray,6006,0,0,0,6006,Kansas
21191,Pendleton,14877,0,0,0,14877,Kentucky
17187,Warren,17707,9654,0,9654,8053,Illinois
37027,Caldwell,83029,54444,54444,0,28585,NorthCarolina
18171,Warren,8508,1948,0,1948,6560,Indiana
13271,Telfair,16500,8747,0,8747,7753,Georgia
50017,Orange,28936,799,0,799,28137,Vermont
16069,Nez Perce,39265,31740,31740,0,7525,Idaho
55037,Florence,4423,0,0,0,4423,Wisconsin
36103,Suffolk,1493350,1454506,1429373,25133,38844,NewYork
39147,Seneca,56745,29786,0,29786,26959,Ohio
13043,Candler,10998,3633,0,3633,7365,Georgia
46083,Lincoln,44828,31709,22175,9534,13119,SouthDakota
42057,Fulton,14845,0,0,0,14845,Pennsylvania
29219,Warren,32513,12017,0,12017,20496,Missouri
51031,Campbell,54842,21326,17747,3579,33516,Virginia
53005,Benton,175177,156659,145575,11084,18518,Washington
31069,Garden,2057,0,0,0,2057,Nebraska
35015,Eddy,53829,42603,0,42603,11226,NewMexico
19037,Chickasaw,12439,3292,0,3292,9147,Iowa
17049,Effingham,34242,13800,0,13800,20442,Illinois
25023,Plymouth,494919,443904,443904,0,51015,Massachusetts
55027,Dodge,88759,45585,0,45585,43174,Wisconsin
46069,Hyde,1420,0,0,0,1420,SouthDakota
13299,Ware,36312,25621,0,25621,10691,Georgia
37119,Mecklenburg,919628,909830,909830,0,9798,NorthCarolina
51143,Pittsylvania,63506,9126,0,9126,54380,Virginia
31147,Richardson,8363,4133,0,4133,4230,Nebraska
20207,Woodson,3309,0,0,0,3309,Kansas
51095,James City,67009,56387,56387,0,10622,Virginia
5067,Jackson,17997,6288,0,6288,11709,Arkansas
17183,Vermilion,81625,56112,50996,5116,25513,Illinois
13289,Twiggs,9023,0,0,0,9023,Georgia
30027,Fergus,11586,6090,0,6090,5496,Montana
47143,Rhea,31809,10174,0,10174,21635,Tennessee
48225,Houston,23732,6292,0,6292,17440,Texas
46007,Bennett,3431,0,0,0,3431,SouthDakota
19091,Humboldt,9815,5243,0,5243,4572,Iowa
21087,Green,11258,0,0,0,11258,Kentucky
48425,Somervell,8490,0,0,0,8490,Texas
54027,Hampshire,23964,0,0,0,23964,WestVirginia
55033,Dunn,43857,17844,0,17844,26013,Wisconsin
40105,Nowata,10536,4432,0,4432,6104,Oklahoma
21013,Bell,28691,10765,0,10765,17926,Kentucky
27107,Norman,6852,0,0,0,6852,Minnesota
5013,Calhoun,5368,0,0,0,5368,Arkansas
51683,Manassas city,37821,37821,37821,0,0,Virginia
13199,Meriwether,21992,3676,0,3676,18316,Georgia
26001,Alcona,10942,118,0,118,10824,Michigan
19129,Mills,15059,6088,0,6088,8971,Iowa
51133,Northumberland,12330,0,0,0,12330,Virginia
22041,Franklin Parish,20767,5361,0,5361,15406,Louisiana
37071,Gaston,206086,165595,158926,6669,40491,NorthCarolina
21127,Lawrence,15860,3631,0,3631,12229,Kentucky
17155,Putnam,6006,0,0,0,6006,Illinois
13211,Morgan,17868,4401,0,4401,13467,Georgia
48429,Stephens,9630,5839,0,5839,3791,Texas
51049,Cumberland,10052,402,0,402,9650,Virginia
28141,Tishomingo,19593,0,0,0,19593,Mississippi
18151,Steuben,34185,11196,0,11196,22989,Indiana
2020,Anchorage Municipality,291826,279811,251243,28568,12015,Alaska
35039,Rio Arriba,40246,20218,0,20218,20028,NewMexico
26119,Montmorency,9765,0,0,0,9765,Michigan
42087,Mifflin,46682,23123,0,23123,23559,Pennsylvania
26075,Jackson,160248,93227,90057,3170,67021,Michigan
29195,Saline,23370,12665,0,12665,10705,Missouri
18073,Jasper,33478,10700,0,10700,22778,Indiana
31071,Garfield,2049,0,0,0,2049,Nebraska
8083,Montezuma,25535,8380,0,8380,17155,Colorado
30035,Glacier,13399,7502,0,7502,5897,Montana
17185,Wabash,11947,7300,0,7300,4647,Illinois
13119,Franklin,22084,2445,0,2445,19639,Georgia
18177,Wayne,68917,46140,0,46140,22777,Indiana
24029,Kent,20197,5537,0,5537,14660,Maryland
48259,Kendall,33410,13979,1277,12702,19431,Texas
30075,Powder River,1743,0,0,0,1743,Montana
28105,Oktibbeha,47671,30307,0,30307,17364,Mississippi
12117,Seminole,422718,409370,409370,0,13348,Florida
49025,Kane,7125,3212,0,3212,3913,Utah
55099,Price,14159,0,0,0,14159,Wisconsin
31129,Nuckolls,4500,0,0,0,4500,Nebraska
16075,Payette,22623,12970,0,12970,9653,Idaho
38041,Hettinger,2477,0,0,0,2477,NorthDakota
19105,Jones,20638,8677,0,8677,11961,Iowa
21135,Lewis,13870,0,0,0,13870,Kentucky
42049,Erie,280566,224398,196611,27787,56168,Pennsylvania
34001,Atlantic,274549,239644,226566,13078,34905,NewJersey
18037,Dubois,41889,21260,0,21260,20629,Indiana
15005,Kalawao,90,0,0,0,90,Hawaii
28011,Bolivar,34145,15722,0,15722,18423,Mississippi
48451,Tom Green,110224,92984,92984,0,17240,Texas
41025,Harney,7422,4131,0,4131,3291,Oregon
54081,Raleigh,78859,47900,47885,15,30959,WestVirginia
35005,Chaves,65645,49727,0,49727,15918,NewMexico
17189,Washington,14716,3878,0,3878,10838,Illinois
39107,Mercer,40814,15771,0,15771,25043,Ohio
31031,Cherry,5713,2713,0,2713,3000,Nebraska
12051,Hendry,39140,24309,0,24309,14831,Florida
29147,Nodaway,23370,13220,0,13220,10150,Missouri
39007,Ashtabula,101497,54434,114,54320,47063,Ohio
45083,Spartanburg,284307,206315,197210,9105,77992,SouthCarolina
22097,St. Landry Parish,83384,43216,419,42797,40168,Louisiana
40031,Comanche,124098,97057,94457,2600,27041,Oklahoma
31035,Clay,6542,0,0,0,6542,Nebraska
21107,Hopkins,46920,24809,0,24809,22111,Kentucky
42009,Bedford,49762,8064,31,8033,41698,Pennsylvania
18127,Porter,164343,130237,123936,6301,34106,Indiana
21031,Butler,12690,0,0,0,12690,Kentucky
21119,Knott,16346,0,0,0,16346,Kentucky
12125,Union,15535,5057,0,5057,10478,Florida
27049,Goodhue,46183,24457,0,24457,21726,Minnesota
